"","NATCODE","COD_INE","PROVINCIA","MUN_NAME","POBLACION_MUNI","Area..km2.","POBLACION_CAPITAL","CAI_num","X2020_indGini","X2020_indP80.P20","X2020_indUnitCons.60.","X2020_income_mean_HH","X2020_income_mean_PP","Popul.Density..peopl.km2.","population_log","PV.20kw.capacity","PV.20kw.units","tot_units_PV","tot_cap_PV","cap_PV.20kW","wind.onshore","cogenNG.B_OilCoal","solar_therm","HP_gen","hydro.10MW","hydro.10MW.1","cogenWastBio","other_pow_plans","PoorHousing.","VulnerableAge.","Unemployed.","HigherEdu.","LowEdu.","X2021_POBLACION_MUNI","X..male","X..female","gender.ratio..m.f.","hydro_total","Renewable_profile","Income_level_PP","CCAA","Con_CAI"
"69",34101212119,12119,"Castelló/Castellón","la Torre d'en Besora",165,12.3099,122,1,29.5,2.3,NA,27667,11334,13.4038456851802,2.21748394421391,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.451807228915663,0.539473684210526,0.138157894736842,0.703947368421053,166,54.8192771084337,45.1807228915663,"1.2133333333333334",0,"None","Low Income","Comunidad Valenciana","Con CAIs"
"70",34101212126,12126,"Castelló/Castellón","la Vall d'Uixó",31388,67.081043,31250,1,27.6,2.2,18.1,28615,11293,467.911627432507,4.49676364393719,20000,1,19,2194500,2174500,0,2084000,0,0,0,0,500000,0,6.1408478588086,0.310190901320163,0.512687320153967,0.04679075264052,0.0101558460743039,31587,49.1626301959667,50.8373698040333,"0.9670569186698219",0,"Solar PV","Low Income","Comunidad Valenciana","Con CAIs"
"71",34081313001,13001,"Ciudad Real","Abenójar",1314,423.434476,1208,1,24.5,2.1,24.5,23174,9553,3.10319559336023,3.11859536522376,0,0,82,5330400,5330400,0,0,0,0,0,0,0,0,7.51304347826087,0.361131794489948,0.574150787075394,0.0484003281378179,0.0114848236259229,1343,51.8987341772152,48.1012658227848,"1.0789473684210527",0,"Solar PV","Low Income","Castilla-La Mancha","Con CAIs"
"72",34081313022,13022,"Ciudad Real","Ballesteros de Calatrava",367,57.8747,352,1,29.6,2.3,NA,21948,10074,6.34128557037877,2.56466606425209,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.382749326145553,0.634502923976608,0.195906432748538,0.672514619883041,371,48.7870619946092,51.2129380053908,"0.9526315789473684",0,"None","Low Income","Castilla-La Mancha","Con CAIs"
"73",34011414019,14019,"Córdoba","Castro del Río",7711,219.737,7261,1,28.3,2.2,30.2,24070,9073,35.0919508321311,3.88711070312488,0,0,1,36000,36000,0,0,0,0,0,0,0,0,5.57332425995236,0.306046151862834,0.499325842696629,0.0636498516320475,0.00667655786350148,7757,49.4263246100296,50.5736753899704,"0.9773132806525618",0,"Solar PV","Low Income","Andalucía","Con CAIs"
"74",34011414021,14021,"Córdoba","Córdoba",319515,1254.6217,286561,1,33,2.8,23.2,30999,11791,254.670391879879,5.5044912514281,0,0,194,16576750,16576750,0,0,0,0,9640000,0,0,0,11.9932977220495,0.305568568565463,0.558006806171125,0.0633442485032437,0.0081084119334356,322327,48.0111811917711,51.9888188082289,"0.9234905176220655",9640000,"Solar PV","Low Income","Andalucía","Con CAIs"
"75",34121515002,15002,"A Coruña","Ames",32095,80.0991,8865,1,30.2,2.6,17.8,32463,12404,400.691143845561,4.5064373800203,0,0,0,0,0,0,7300000,0,0,0,0,0,0,4.72727272727273,0.256253508826648,0.440181611804767,0.0705233338303265,0.00574027135828239,32062,48.1067930883912,51.8932069116088,"0.9270344993388628",0,"None","Medium Income","Galicia","Con CAIs"
"76",34091717007,17007,"Girona","Amer",2422,39.9276,2070,1,27,2.2,11.2,37538,14488,60.6597942275519,3.38417413880703,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.344393112137757,0.503921568627451,0.0470873786407767,0.00242718446601942,2381,49.0970180596388,50.9029819403612,"0.9645214521452146",0,"None","Medium Income","Cataluña","Con CAIs"
"77",34091717027,17027,"Girona","Breda",3842,5.010955,3717,1,27.1,2.3,14,33222,13186,766.72011622535,3.58455736052567,0,0,1,20000,20000,0,0,0,0,0,0,0,0,2,0.320469361147327,0.500911300121507,0.0536570743405276,0.00569544364508393,3835,49.4915254237288,50.5084745762712,"0.9798657718120806",0,"Solar PV","Medium Income","Cataluña","Con CAIs"
"78",34091717039,17039,"Girona","Camprodon",2469,103.5728,2028,1,32.6,2.5,14.8,35493,15384,23.8383050376161,3.39252108993193,0,0,2,303500,303500,0,0,0,0,1100000,0,0,0,8.63551401869159,0.361693382655158,0.508056872037915,0.0369850187265918,0.00421348314606742,2433,48.9108096999589,51.0891903000411,"0.9573612228479486",1100000,"Hydro","Medium Income","Cataluña","Con CAIs"
"79",34091717056,17056,"Girona","Cornellà del Terri",2407,27.8516,1113,1,26.4,2.1,8.7,42941,14415,86.4223240316535,3.38147609027503,0,0,20,665450,665450,0,0,0,0,0,0,0,0,7,0.31900826446281,0.42964446670005,0.046259842519685,0.00246062992125984,2420,50.7438016528926,49.2561983471074,"1.0302013422818792",0,"Solar PV","Medium Income","Cataluña","Con CAIs"
"80",34091717066,17066,"Girona","Figueres",47088,19.1424,46385,1,34.1,3.1,28.5,29428,10873,2459.87963891675,4.67291024475554,20000,1,3,469500,449500,0,0,0,0,0,0,0,0,11.5633888903017,0.297282283565507,0.546642477783036,0.0353647801998654,0.00704188888313571,46804,49.4209896590035,50.5790103409965,"0.9771047184556245",0,"Solar PV","Low Income","Cataluña","Con CAIs"
"81",34091717079,17079,"Girona","Girona",102666,38.972581,98697,1,34.1,3.1,17.9,39210,14750,2634.31359601254,5.01142664167759,20000,1,23,730640,710640,0,11483000,0,0,417000,0,0,2000000,9.84436460221288,0.285977097434283,0.487290696434285,0.0584517244602299,0.00364520048602673,101648,48.1367070675272,51.8632929324728,"0.9281459842937896",417000,"Solar PV","Medium Income","Cataluña","Con CAIs"
"82",34091717111,17111,"Girona","Navata",1465,18.4235,950,1,29.3,2.3,10.4,40876,14914,79.5180068933699,3.16583762469013,0,0,1,4650,4650,0,0,0,0,0,0,0,0,30,0.304714989444054,0.448217317487267,0.0546677880571909,0.00252312867956266,1421,48.9092188599578,51.0907811400422,"0.9573002754820936",0,"Solar PV","Medium Income","Cataluña","Con CAIs"
"83",34091717130,17130,"Girona","La Pera",438,11.9331,160,1,30.3,2.3,NA,44375,16274,36.704628302788,2.6414741105041,0,0,1,15000,15000,0,0,0,0,0,0,0,0,6,0.340044742729307,0.51063829787234,0.402631578947368,0.410526315789474,447,50.5592841163311,49.4407158836689,"1.0226244343891402",0,"Solar PV","Medium Income","Cataluña","Con CAIs"
"84",34091717133,17133,"Girona","Les Planes d'Hostoles",1745,37.4811,1396,1,26.7,2.4,13,34958,13349,46.5567979595049,3.2417954312952,0,0,1,5000,5000,0,0,0,0,0,0,0,0,4,0.371847507331378,0.538356164383562,0.0419485791610284,0.0054127198917456,1705,50.791788856305,49.208211143695,"1.032181168057211",0,"Solar PV","Medium Income","Cataluña","Con CAIs"
"85",34091717153,17153,"Girona","Rupià",300,5.3147,190,1,32.1,2.8,NA,39500,15203,56.4472124484919,2.47712125471966,0,0,1,5000,5000,0,0,0,0,0,0,0,0,6,0.363945578231293,0.449152542372881,0.514522821576763,0.24896265560166,294,50.3401360544218,49.6598639455782,"1.0136986301369864",0,"Solar PV","Medium Income","Cataluña","Con CAIs"
"86",34091717189,17189,"Girona","La Cellera de Ter",1967,14.6549,1708,1,24.9,2.2,11.5,34861,13173,134.221318466861,3.29380435991934,0,0,0,0,0,0,0,0,0,472000,0,0,0,12.5395683453237,0.341624365482234,0.506890353505093,0.0450236966824645,0.00177725118483412,1970,48.9340101522843,51.0659898477157,"0.9582504970178927",472000,"Hydro","Medium Income","Cataluña","Con CAIs"
"87",34091717207,17207,"Girona","La Vall d'en Bas",3143,90.6389,1003,1,25.2,2,5.3,43005,15952,34.6760607200661,3.49734438101758,0,0,1,5000,5000,0,0,0,0,0,0,0,0,7.67567567567568,0.326254826254826,0.409090909090909,0.050531914893617,0.00151975683890578,3108,50.7078507078507,49.2921492921493,"1.0287206266318538",0,"Solar PV","Medium Income","Cataluña","Con CAIs"
"88",34091717217,17217,"Girona","Viladamat",479,11.3592,418,1,24.4,1.9,NA,36895,13626,42.1684625677865,2.68033551341456,0,0,1,30000,30000,0,0,0,0,0,0,0,0,15,0.343949044585987,0.487562189054726,0.334152334152334,0.42014742014742,471,50.3184713375796,49.6815286624204,"1.0128205128205128",0,"Solar PV","Medium Income","Cataluña","Con CAIs"
"89",34091717221,17221,"Girona","Vilafant",5562,8.365871,1335,1,27.5,2.3,11.8,39882,13245,664.844102903332,3.74523098452814,0,0,1,4600,4600,0,0,0,0,0,0,0,0,5.56521739130435,0.314280496712929,0.471234079929732,0.0501302083333333,0.00347222222222222,5476,49.3060628195763,50.6939371804237,"0.9726224783861671",0,"Solar PV","Medium Income","Cataluña","Con CAIs"
"90",34091717228,17228,"Girona","Vilanant",401,16.8445,279,1,28,2.3,NA,43708,15303,23.8059900857847,2.60314437262018,0,0,1,30000,30000,0,0,0,0,0,0,0,0,3,0.291457286432161,0.393939393939394,0.381656804733728,0.357988165680473,398,50.5025125628141,49.4974874371859,"1.0203045685279188",0,"Solar PV","Medium Income","Cataluña","Con CAIs"
"91",34091717903,17903,"Girona","Sant Julià del Llor i Bonmatí",1347,9.6614,1194,1,25.8,2.3,12.7,36654,13488,139.420787877533,3.12936759572299,0,0,0,0,0,0,0,0,0,669000,0,0,0,11,0.283987915407855,0.451967063129003,0.0450856627592426,0.00541027953110911,1324,50.7552870090634,49.2447129909366,"1.030674846625767",669000,"Hydro","Medium Income","Cataluña","Con CAIs"
"92",34011818020,18020,"Granada","Arenas del Rey",623,92.8061,477,1,31.1,2.4,40.2,18940,8390,6.71292081016226,2.79448804665917,0,0,0,0,0,0,0,0,0,2400000,0,0,0,11.6363636363636,0.298273155416013,0.623711340206186,0.0290598290598291,0.0102564102564103,637,52.9042386185243,47.0957613814757,"1.1233333333333333",2400000,"Hydro","Low Income","Andalucía","Con CAIs"
"93",34011818025,18025,"Granada","Beas de Guadix",319,16.236905,319,1,27,2.7,NA,20464,9273,19.6466013689185,2.50379068305718,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.36,0.674825174825175,0.141868512110727,0.743944636678201,325,49.8461538461538,50.1538461538461,"0.9938650306748467",0,"None","Low Income","Andalucía","Con CAIs"
"94",34011818066,18066,"Granada","Deifontes",2615,40.483193,2584,1,31.8,3,44.4,19762,7686,64.5947072406072,3.41747169320329,0,0,0,0,0,0,0,0,0,0,0,0,0,5.32818532818533,0.31472275334608,0.585354691075515,0.0303442028985507,0.00905797101449275,2615,50.6692160611855,49.3307839388145,"1.0271317829457365",0,"None","Low Income","Andalucía","Con CAIs"
"95",34011818072,18072,"Granada","Escúzar",835,46.389416,821,1,27.3,2.4,26.1,21992,9544,17.9997954705875,2.9216864754836,0,0,66,6428800,6428800,0,0,0,0,0,0,0,0,9,0.303970223325062,0.591895803183792,0.0402298850574713,0.00431034482758621,806,52.4813895781638,47.5186104218362,"1.1044386422976502",0,"Solar PV","Low Income","Andalucía","Con CAIs"
"96",34011818074,18074,"Granada","Ferreira",305,43.580636,301,1,27.5,2.3,NA,23562,10974,6.99852108629163,2.48429983934679,0,0,0,0,0,49500000,0,0,0,0,0,0,0,1,0.422680412371134,0.563218390804598,0.159090909090909,0.704545454545455,291,51.2027491408935,48.7972508591065,"1.0492957746478873",0,"Wind Onshore","Low Income","Andalucía","Con CAIs"
"97",34011818127,18127,"Granada","Maracena",22293,4.889417,22160,1,30.9,2.7,27.7,26631,9862,4559.43929511433,4.34816851602516,0,0,7,370400,370400,0,800000,0,0,0,0,0,0,6.29049697649273,0.264115684093437,0.537635568985054,0.0527237973877031,0.00923861102261867,22475,48.8943270300334,51.1056729699666,"0.9567299320912415",0,"Solar PV","Low Income","Andalucía","Con CAIs"
"98",34011818134,18134,"Granada","Monachil",8182,88.917631,1252,1,34,2.9,26.5,28337,11117,92.0177461767959,3.91285947516235,0,0,1,69300,69300,0,0,0,0,900000,0,0,0,8.70588235294118,0.256350472450607,0.525992092546493,0.0583910034602076,0.00749711649365629,8149,51.2946373788195,48.7053626211805,"1.053162005542958",9e+05,"Hydro","Low Income","Andalucía","Con CAIs"
"99",34011818144,18144,"Granada","Nívar",1099,11.181103,1077,1,30.2,2.7,19.3,30104,11981,98.2908394636916,3.04099769242349,0,0,1,2500,2500,0,0,0,0,0,0,0,0,2,0.281562216167121,0.501687289088864,0.0498891352549889,0.00886917960088692,1101,51.5894641235241,48.4105358764759,"1.0656660412757974",0,"Solar PV","Low Income","Andalucía","Con CAIs"
"100",34011818146,18146,"Granada","Orce",1148,324.6574,1052,1,31.3,2.7,37.1,19453,9165,3.53603521743228,3.05994188806195,0,0,3,151000,151000,0,0,0,0,0,0,0,0,12,0.336401673640167,0.663533834586466,0.0455813953488372,0.00744186046511628,1195,50.4602510460251,49.5397489539749,"1.0185810810810811",0,"Solar PV","Low Income","Andalucía","Con CAIs"
"101",34011818147,18147,"Granada","Órgiva",5791,134.1391,3496,1,37.3,3.5,43.3,20724,8183,43.1716032089078,3.76275356493337,0,0,23,2300000,2300000,0,0,0,0,0,0,0,0,9.64566929133858,0.296087476507774,0.680489731437599,0.0317149569303054,0.014291307752545,5853,49.6668375192209,50.3331624807791,"0.9867617107942973",0,"Solar PV","Low Income","Andalucía","Con CAIs"
"102",34011818153,18153,"Granada","Peligros",11624,10.142785,10482,1,32.5,2.7,26.2,29513,10431,1146.03632039918,4.06535560128996,0,0,13,1418000,1418000,0,895000,0,0,0,0,0,0,2.34437086092715,0.262270998963014,0.526860158311346,0.0586095812116803,0.00800166268315494,11572,49.9567922571725,50.0432077428275,"0.9982731825246072",0,"Solar PV","Low Income","Andalucía","Con CAIs"
"103",34011818161,18161,"Granada","Polícar",262,5.377075,258,1,31.2,2.4,NA,24511,11167,48.725375785162,2.41830129131975,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0.342205323193916,0.592436974789916,0.226890756302521,0.61344537815126,263,52.851711026616,47.148288973384,"1.1209677419354838",0,"None","Low Income","Andalucía","Con CAIs"
"104",34011818164,18164,"Granada","Puebla de Don Fadrique",2197,522.6934,1893,1,29.6,2.5,36.4,20206,8618,4.20322889097127,3.34183005692051,0,0,0,0,0,0,0,0,0,0,0,0,0,8.75,0.336179775280899,0.610375860243515,0.0554103502352326,0.00627286983795086,2225,50.9662921348315,49.0337078651685,"1.0394133822181484",0,"None","Low Income","Andalucía","Con CAIs"
"105",34011818170,18170,"Granada","Rubite",403,28.549674,163,1,36.1,3.6,NA,17649,9259,14.1157478715869,2.60530504614111,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.287153652392947,0.585365853658537,0.22911051212938,0.633423180592992,397,55.4156171284635,44.5843828715365,"1.2429378531073447",0,"None","Low Income","Andalucía","Con CAIs"
"106",34011818182,18182,"Granada","Ugíjar",2555,66.960632,2189,1,33.4,2.7,45,19736,7862,38.1567485802703,3.40739090447073,0,0,6,540000,540000,0,0,0,0,0,0,0,0,4.875,0.34043392504931,0.648253068932956,0.0306976744186047,0.0134883720930233,2535,49.9408284023669,50.0591715976331,"0.9976359338061466",0,"Solar PV","Low Income","Andalucía","Con CAIs"
"107",34011818185,18185,"Granada","Ventas de Huelma",641,42.437015,471,1,36,3.6,32.3,24422,10572,15.1047381631342,2.80685802951882,0,0,25,99614000,99614000,0,0,0,0,0,0,0,0,8,0.266467065868263,0.548821548821549,0.045,0.0116666666666667,668,54.6407185628742,45.3592814371257,"1.2046204620462047",0,"Solar PV","Low Income","Andalucía","Con CAIs"
"108",34011818909,18909,"Granada","Morelábor",582,38.5529,475,1,33.4,3.1,36.3,19829,9695,15.0961406275533,2.76492298464989,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0.370748299319728,0.626666666666667,0.0208333333333333,0.0113636363636364,588,53.9115646258503,46.0884353741497,"1.169741697416974",0,"None","Low Income","Andalucía","Con CAIs"
"109",34081919130,19130,"Guadalajara","Guadalajara",87452,235.4871,85132,1,31.1,2.8,16.6,34881,13514,371.366414550946,4.9417697461078,35000,2,16,51653200,51618200,0,3955000,0,0,0,0,0,0,6.56174075666355,0.298449612403101,0.492560732227651,0.0591162474507138,0.00713800135961931,86946,48.1011202355485,51.8988797644515,"0.926823863132701",0,"Solar PV","Medium Income","Castilla-La Mancha","Con CAIs"
"110",34162020040,20040,"Gipuzkoa","Hernani",20375,39.808211,17506,1,28.8,2.4,13,34599,15078,511.829079684088,4.30909761741201,58300,4,16,457800,399500,0,79918000,0,0,569000,0,5970000,0,18.4679090605786,0.309199568923288,0.486595097307538,0.0551337262012693,0.00804623753399819,20414,48.9761928088567,51.0238071911433,"0.9598694316436251",569000,"Cogeneration/Biomass","Medium Income","País Vasco","Con CAIs"
"111",34162020059,20059,"Gipuzkoa","Oñati",11515,107.3223,9988,1,24.4,2,7.3,42863,18075,107.293637948497,4.06126394230025,40000,2,18,243600,203600,0,5015000,0,0,5487000,0,0,0,8.12640523911015,0.361718886749519,0.501996637242539,0.0654768081353118,0.0036318356334959,11426,49.2473306493961,50.7526693506039,"0.9703397137437489",5487000,"Hydro","High Income","País Vasco","Con CAIs"
"112",34162020060,20060,"Gipuzkoa","Orexa",114,5.846314,114,1,21,1.8,NA,32875,13652,19.4994658172654,2.05690485133647,0,0,1,66000,66000,0,0,0,0,0,0,0,0,23,0.279661016949153,0.436170212765957,0.408163265306122,0.408163265306122,118,55.9322033898305,44.0677966101695,"1.2692307692307692",0,"Solar PV","Medium Income","País Vasco","Con CAIs"
"113",34162020076,20076,"Gipuzkoa","Ordizia",10424,5.65707,10136,1,29.6,2.5,12.8,39379,15735,1842.64999372467,4.01803440270453,20000,1,2,40000,20000,0,0,0,0,0,0,0,0,22.5616230397068,0.321181223547518,0.502158945034426,0.0563736769443166,0.00931891394385642,10396,49.894190073105,50.105809926895,"0.9957765406028029",0,"Solar PV","Medium Income","País Vasco","Con CAIs"
"114",34162020080,20080,"Gipuzkoa","Zumarraga",9636,18.419976,9412,1,29.6,2.6,14.4,31997,15136,523.127717430251,3.98389679132631,5000,1,7,145000,140000,0,0,0,0,0,0,0,0,6.32856823311711,0.347265221878225,0.54674527734328,0.0485287138111058,0.00818699572852397,9690,49.453044375645,50.546955624355,"0.9783585136790527",0,"Solar PV","Medium Income","País Vasco","Con CAIs"
"115",34162020081,20081,"Gipuzkoa","Zumaia",10153,11.276564,9659,1,25.3,2.1,6.8,43515,16768,900.362911965028,4.00659438618414,20000,1,4,130000,110000,0,0,0,0,0,0,0,0,7.33501259445844,0.326742461690559,0.487819512780511,0.0608324439701174,0.00177872643187478,10115,49.7973306969847,50.2026693030153,"0.9919259551004332",0,"Solar PV","Medium Income","País Vasco","Con CAIs"
"116",34012121009,21009,"Huelva","Arroyomolinos de León",951,86.954149,944,1,26.8,2.2,45.1,17273,7681,10.9367984269503,2.97818051693741,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.336448598130841,0.638398115429918,0.0326340326340326,0.013986013986014,963,49.7403946002077,50.2596053997923,"0.9896694214876033",0,"None","Low Income","Andalucía","Con CAIs"
"117",34012121076,21076,"Huelva","Villanueva de los Castillejos",2923,263.978441,2809,1,26.3,2.2,23,24460,9907,11.0728739397321,3.46582881535744,0,0,9,605500,605500,0,0,0,0,0,0,0,0,7.36792452830189,0.290851955307263,0.574563185696871,0.0530973451327434,0.00724054706355591,2864,50.4888268156425,49.5111731843575,"1.0197461212976022",0,"Solar PV","Low Income","Andalucía","Con CAIs"
"118",34022222061,22061,"Huesca","Binéfar",9927,25.0903,9684,1,27.2,2.2,12.8,35792,13038,395.650908916992,3.99681802187952,0,0,11,203000,203000,0,0,0,0,3420000,0,0,0,6.70239774330042,0.31049533089728,0.471121314644756,0.0493621080243234,0.00417312507452009,9852,52.9232643118149,47.0767356881851,"1.1241914618369988",3420000,"Hydro","Medium Income","Aragón","Con CAIs"
"119",34012323050,23050,"Jaén","Jaén",111669,424.2281,107115,1,32,2.8,20.3,32544,12495,263.228673442424,5.04793262703244,0,0,122,119247670,119247670,0,0,0,0,1440000,0,400000,0,7.79223947157198,0.29534021355493,0.510721082681328,0.0707806830977105,0.00719379457024897,111915,48.0748782558192,51.9251217441808,"0.9258500825991189",1440000,"Solar PV","Medium Income","Andalucía","Con CAIs"
"120",34072424115,24115,"León","Ponferrada",63052,283.165,38963,1,31.1,2.6,20,28850,12473,222.668762029206,4.79969886688353,0,0,12,632100,632100,0,0,0,0,0,0,0,0,12.5052721319069,0.335006824707008,0.592494354636367,0.0471343452972053,0.00650801532132217,63739,47.3038485071934,52.6961514928066,"0.8976717875431702",0,"Solar PV","Medium Income","Castilla y León","Con CAIs"
"121",34072424198,24198,"León","Vega de Valcarce",579,69.310717,202,1,30.4,2.3,22.2,25219,11748,8.35368648689639,2.76267856372744,0,0,2,198000,198000,0,0,0,0,75000,0,0,0,26,0.437177280550775,0.633393829401089,0.0272232304900181,NA,581,51.9793459552496,48.0206540447504,"1.082437275985663",75000,"Solar PV","Low Income","Castilla y León","Con CAIs"
